commits,commits_per_month,changes,changes_per_commit,changes_per_month,grade
20,4,1076,53,215,6.93
50,10,829,16,165,6.64
47,9,2716,57,543,8.09
30,6,1818,60,363,7.61
43,8,1577,36,315,7.03
45,9,2169,48,433,7.72
15,3,1369,91,273,8.24
40,8,1686,42,337,7.28
25,5,1455,58,291,7.32
48,9,4476,93,895,9.52
41,8,556,13,111,6.12
29,5,1072,36,214,6.34
39,7,2259,57,451,7.65
27,5,1346,49,269,6.91
42,8,3655,87,731,9.07
33,6,2469,74,493,8.11
37,7,2705,73,541,8.29
19,3,1267,66,253,6.99
10,2,765,76,153,7.45
50,10,146,2,29,6.08
10,2,797,79,159,7.57
25,5,1757,70,351,7.8
44,8,2351,53,470,7.71
21,4,1128,53,225,6.87
29,5,1649,56,329,7.14
38,7,1547,40,309,6.97
17,3,1496,88,299,7.96
24,4,704,29,140,5.78
33,6,739,22,147,6.02
10,2,370,37,74,5.88
47,9,4305,91,861,9.45
26,5,2216,85,443,8.37
36,7,2232,62,446,7.86
29,5,2018,69,403,7.65
13,2,201,15,40,4.66
20,4,788,39,157,6.36
11,2,265,24,53,5.22
25,5,228,9,45,5.34
42,8,2033,48,406,7.51
45,9,3685,81,737,9.06
22,4,110,5,22,4.9
27,5,512,18,102,5.66
21,4,1795,85,359,8.15
21,4,464,22,92,5.61
26,5,1319,50,263,6.97
41,8,2136,52,427,7.67
19,3,1418,74,283,7.31
28,5,604,21,120,5.74
11,2,1023,93,204,7.97
11,2,629,57,125,6.53
25,5,2437,97,487,8.89
27,5,2160,80,432,8.13
28,5,2154,76,430,7.96
33,6,2673,81,534,8.38
25,5,1877,75,375,8.0
13,2,936,72,187,6.94
39,7,2470,63,494,7.88
29,5,1805,62,361,7.37
16,3,169,10,33,4.88
29,5,1948,67,389,7.56
19,3,918,48,183,6.26
35,7,300,8,60,5.73
15,3,1300,86,260,8.05
21,4,462,22,92,5.62
34,6,3140,92,628,8.81
16,3,415,25,83,5.53
37,7,2122,57,424,7.66
46,9,1715,37,343,7.28
38,7,216,5,43,5.57
44,8,3773,85,754,8.99
48,9,491,10,98,6.2
32,6,977,30,195,6.36
50,10,362,7,72,6.27
21,4,1265,60,253,7.15
40,8,3772,94,754,9.36
40,8,2318,57,463,7.9
12,2,1163,96,232,8.0
41,8,1736,42,347,7.28
50,10,726,14,145,6.57
15,3,301,20,60,5.39
19,3,885,46,177,6.19
29,5,1557,53,311,7.02
44,8,3399,77,679,8.66
42,8,3226,76,645,8.64
25,5,1948,77,389,8.1
34,6,1080,31,216,6.38
44,8,2419,54,483,7.75
27,5,1329,49,265,6.89
17,3,534,31,106,5.68
25,5,1313,52,262,7.09
27,5,1967,72,393,7.83
23,4,928,40,185,6.26
41,8,2167,52,433,7.69
31,6,492,15,98,5.78
37,7,3261,88,652,8.89
33,6,2709,82,541,8.42
43,8,2291,53,458,7.71
23,4,1559,67,311,7.35
46,9,474,10,94,6.19
38,7,1263,33,252,6.68
27,5,2158,79,431,8.11
45,9,2076,46,415,7.64
27,5,245,9,49,5.29
22,4,1421,64,284,7.27
24,4,1915,79,383,7.8
49,9,2403,49,480,7.76
26,5,992,38,198,6.48
42,8,903,21,180,6.43
37,7,184,4,36,5.51
37,7,3639,98,727,9.3
41,8,1648,40,329,7.19
19,3,470,24,94,5.31
23,4,1963,85,392,8.06
36,7,1229,34,245,6.74
44,8,3823,86,764,9.03
34,6,3256,95,651,8.94
44,8,492,11,98,6.01
41,8,3961,96,792,9.44
11,2,926,84,185,7.62
12,2,868,72,173,7.03
17,3,254,14,50,4.99
31,6,2880,92,576,8.87
40,8,1463,36,292,7.05
50,10,1064,21,212,6.84
28,5,476,17,95,5.58
15,3,1394,92,278,8.29
35,7,1187,33,237,6.73
28,5,2233,79,446,8.08
22,4,2034,92,406,8.38
46,9,1646,35,329,7.21
46,9,962,20,192,6.61
36,7,3242,90,648,8.98
21,4,1962,93,392,8.47
28,5,2112,75,422,7.91
26,5,1567,60,313,7.37
45,9,3847,85,769,9.21
32,6,1680,52,336,7.24
36,7,607,16,121,6.04
10,2,771,77,154,7.48
22,4,2166,98,433,8.63
26,5,337,12,67,5.45
40,8,2089,52,417,7.68
27,5,700,25,140,5.95
29,5,324,11,64,5.3
27,5,1337,49,267,6.9
24,4,1174,48,234,6.56
24,4,336,14,67,5.18
21,4,660,31,132,5.99
43,8,1285,29,257,6.76
41,8,3910,95,782,9.4
32,6,2779,86,555,8.61
21,4,1838,87,367,8.23
35,7,2792,79,558,8.57
23,4,1706,74,341,7.62
41,8,1017,24,203,6.56
40,8,3709,92,741,9.29
25,5,308,12,61,5.47
38,7,2325,61,465,7.81
20,4,1572,78,314,7.93
26,5,495,19,99,5.72
43,8,1927,44,385,7.35
19,3,972,51,194,6.38
40,8,2230,55,446,7.82
28,5,731,26,146,5.95
22,4,1458,66,291,7.34
35,7,2497,71,499,8.25
40,8,1605,40,321,7.2
11,2,931,84,186,7.63
20,4,1097,54,219,6.97
38,7,592,15,118,5.97
11,2,733,66,146,6.9
15,3,255,17,51,5.28
22,4,422,19,84,5.45
39,7,463,11,92,5.8
18,3,1580,87,316,7.88
47,9,2053,43,410,7.53
32,6,1233,38,246,6.68
42,8,1508,35,301,7.0
18,3,174,9,34,4.71
17,3,1556,91,311,8.09
14,2,1040,74,208,6.95
39,7,3554,91,710,9.0
23,4,1015,44,203,6.42
19,3,127,6,25,4.56
46,9,1632,35,326,7.2
37,7,144,3,28,5.45
29,5,105,3,21,5.02
27,5,1645,60,329,7.35
38,7,2179,57,435,7.65
36,7,2446,67,489,8.08
34,6,1496,44,299,6.88
21,4,290,13,58,5.28
21,4,1319,62,263,7.23
32,6,655,20,131,5.96
17,3,417,24,83,5.41
10,2,662,66,132,7.04
40,8,2926,73,585,8.52
47,9,2252,47,450,7.69
25,5,282,11,56,5.43
41,8,1425,34,285,6.97
40,8,2542,63,508,8.13
21,4,1015,48,203,6.67
35,7,1343,38,268,6.92
21,4,332,15,66,5.35
11,2,1043,94,208,8.03
12,2,864,72,172,7.02
49,9,3721,75,744,8.81
29,5,1232,42,246,6.57
39,7,668,17,133,6.03
23,4,656,28,131,5.79
15,3,499,33,99,5.91
26,5,2485,95,497,8.77
38,7,2384,62,476,7.85
25,5,2141,85,428,8.41
38,7,3284,86,656,8.81
24,4,1686,70,337,7.43
18,3,599,33,119,5.7
19,3,1642,86,328,7.78
50,10,447,8,89,6.33
44,8,2370,53,474,7.72
41,8,169,4,33,5.71
19,3,1008,53,201,6.45
18,3,261,14,52,4.95
22,4,1013,46,202,6.53
37,7,2852,77,570,8.45
23,4,1024,44,204,6.42
29,5,1831,63,366,7.41
31,6,254,8,50,5.47
34,6,556,16,111,5.77
40,8,1621,40,324,7.21
13,2,397,30,79,5.26
48,9,4498,93,899,9.53
46,9,3736,81,747,9.04
42,8,3509,83,701,8.91
40,8,2196,54,439,7.78
13,2,252,19,50,4.81
41,8,1153,28,230,6.71
49,9,1654,33,330,7.13
28,5,2543,90,508,8.52
18,3,977,54,195,6.55
44,8,3908,88,781,9.11
12,2,1174,97,234,8.04
32,6,3082,96,616,9.0
17,3,1676,98,335,8.38
24,4,681,28,136,5.75
33,6,2756,83,551,8.47
44,8,1617,36,323,7.03
31,6,3022,97,604,9.06
50,10,3509,70,701,8.8
26,5,163,6,32,5.17
18,3,485,26,97,5.45
23,4,1520,66,304,7.3
46,9,3372,73,674,8.72
49,9,2657,54,531,7.96
30,6,869,28,173,6.33
44,8,2547,57,509,7.87
42,8,1679,39,335,7.16
16,3,1241,77,248,7.6
10,2,210,21,42,5.24
47,9,1765,37,353,7.29
25,5,815,32,163,6.29
39,7,2607,66,521,8.01
23,4,1853,80,370,7.87
15,3,985,65,197,7.21
46,9,2794,60,558,8.21
22,4,2055,93,411,8.43
26,5,2359,90,471,8.57
34,6,632,18,126,5.85
24,4,2238,93,447,8.35
35,7,771,22,154,6.28
17,3,1571,92,314,8.13
11,2,696,63,139,6.78
33,6,3082,93,616,8.86
38,7,2850,75,570,8.36
10,2,366,36,73,5.85
13,2,1269,97,253,7.94
33,6,3218,97,643,9.03
18,3,1349,74,269,7.36
16,3,674,42,134,6.19
22,4,159,7,31,4.93
23,4,1643,71,328,7.5
35,7,277,7,55,5.68
45,9,710,15,142,6.42
13,2,543,41,108,5.7
41,8,2486,60,497,8.0
38,7,414,10,82,5.76
31,6,2488,80,497,8.38
20,4,1120,56,224,7.04
37,7,1821,49,364,7.34
49,9,840,17,168,6.48
30,6,109,3,21,5.26
21,4,118,5,23,4.91
48,9,706,14,141,6.37
42,8,2809,66,561,8.24
14,2,137,9,27,4.34
37,7,1697,45,339,7.19
15,3,494,32,98,5.88
49,9,2343,47,468,7.69
27,5,172,6,34,5.16
33,6,156,4,31,5.3
44,8,147,3,29,5.68
40,8,399,9,79,5.96
46,9,1221,26,244,6.85
15,3,331,22,66,5.48
15,3,100,6,20,4.85
48,9,1788,37,357,7.28
41,8,1931,47,386,7.47
44,8,932,21,186,6.42
30,6,2799,93,559,8.92
34,6,2108,62,421,7.6
12,2,687,57,137,6.43
26,5,1032,39,206,6.53
50,10,1206,24,241,6.96
45,9,1738,38,347,7.33
43,8,3990,92,798,9.28
11,2,831,75,166,7.27
48,9,557,11,111,6.24
31,6,1759,56,351,7.43
39,7,2949,75,589,8.36
36,7,3081,85,616,8.8
28,5,2597,92,519,8.6
11,2,559,50,111,6.26
50,10,2757,55,551,8.2
39,7,2817,72,563,8.24
33,6,869,26,173,6.18
50,10,2430,48,486,7.93
33,6,1855,56,371,7.38
18,3,181,10,36,4.78
48,9,3020,62,604,8.29
19,3,1708,89,341,7.91
50,10,248,4,49,6.16
14,2,1003,71,200,6.84
42,8,2403,57,480,7.87
36,7,462,12,92,5.87
28,5,524,18,104,5.62
10,2,572,57,114,6.68
34,6,468,13,93,5.65
28,5,240,8,48,5.24
36,7,632,17,126,6.07
17,3,125,7,25,4.73
26,5,2069,79,413,8.13
30,6,1163,38,232,6.73
29,5,892,30,178,6.09
38,7,3211,84,642,8.73
32,6,980,30,196,6.37
40,8,1650,41,330,7.25
25,5,1118,44,223,6.77
21,4,1033,49,206,6.7
43,8,3423,79,684,8.75
43,8,1133,26,226,6.62
49,9,2991,61,598,8.24
11,2,1064,96,212,8.11
31,6,2956,95,591,8.98
47,9,2445,52,489,7.88
35,7,2137,61,427,7.84
44,8,4296,97,859,9.47
42,8,1239,29,247,6.75
27,5,1460,54,292,7.09
38,7,3471,91,694,9.01
40,8,736,18,147,6.33
17,3,1694,99,338,8.41
44,8,917,20,183,6.39
47,9,4581,97,916,9.68
45,9,4047,89,809,9.38
49,9,4381,89,876,9.36
26,5,2511,96,502,8.81
17,3,460,27,92,5.53
46,9,1742,37,348,7.29
11,2,408,37,81,5.73
28,5,1835,65,367,7.52
48,9,1666,34,333,7.17
34,6,1981,58,396,7.45
21,4,2059,98,411,8.66
25,5,2406,96,481,8.84
21,4,1597,76,319,7.78
28,5,1028,36,205,6.35
20,4,1103,55,220,7.0
35,7,1024,29,204,6.56
46,9,2766,60,553,8.2
45,9,755,16,151,6.46
34,6,2409,70,481,7.94
41,8,3409,83,681,8.91
41,8,1579,38,315,7.12
48,9,3196,66,639,8.45
45,9,716,15,143,6.42
30,6,1564,52,312,7.28
19,3,195,10,39,4.74
31,6,1891,61,378,7.61
37,7,1231,33,246,6.7
23,4,1323,57,264,6.95
35,7,924,26,184,6.44
18,3,430,23,86,5.32
47,9,296,6,59,6.03
28,5,2347,83,469,8.24
37,7,1712,46,342,7.21
18,3,1556,86,311,7.83
31,6,576,18,115,5.9
45,9,3358,74,671,8.77
46,9,3458,75,691,8.8
46,9,1282,27,256,6.89
30,6,925,30,185,6.42
21,4,453,21,90,5.58
13,2,167,12,33,4.53
26,5,2286,87,457,8.46
29,5,2074,71,414,7.73
42,8,670,15,134,6.2
18,3,863,47,172,6.28
27,5,1961,72,392,7.82
39,7,575,14,115,5.93
32,6,530,16,106,5.81
23,4,132,5,26,4.84
23,4,1789,77,357,7.75
25,5,2062,82,412,8.29
47,9,438,9,87,6.15
30,6,2680,89,536,8.77
46,9,4523,98,904,9.72
11,2,186,16,37,4.91
31,6,2416,77,483,8.27
10,2,944,94,188,8.16
37,7,3632,98,726,9.29
39,7,2570,65,514,7.97
42,8,2021,48,404,7.51
22,4,1195,54,239,6.86
49,9,2064,42,412,7.48
29,5,1730,59,346,7.26
34,6,2615,76,523,8.18
30,6,631,21,126,6.04
28,5,987,35,197,6.31
25,5,1581,63,316,7.52
46,9,229,4,45,5.94
10,2,764,76,152,7.44
21,4,1102,52,220,6.83
27,5,643,23,128,5.86
14,2,759,54,151,6.14
10,2,125,12,25,4.89
10,2,766,76,153,7.45
18,3,1125,62,225,6.88
15,3,1092,72,218,7.49
28,5,1153,41,230,6.54
38,7,3365,88,673,8.89
45,9,3983,88,796,9.33
15,3,1399,93,279,8.32
39,7,788,20,157,6.15
12,2,1035,86,207,7.59
14,2,1388,99,277,7.95
13,2,857,65,171,6.67
25,5,750,30,150,6.2
36,7,198,5,39,5.56
30,6,2452,81,490,8.45
37,7,1091,29,218,6.54
13,2,1284,98,256,7.99
41,8,3023,73,604,8.52
10,2,599,59,119,6.76
10,2,153,15,30,4.97
17,3,659,38,131,5.97
20,4,696,34,139,6.17
32,6,2716,84,543,8.53
22,4,1320,60,264,7.1
24,4,292,12,58,5.1
18,3,740,41,148,6.03
27,5,2331,86,466,8.38
28,5,2547,90,509,8.52
31,6,1560,50,312,7.18
27,5,325,12,65,5.41
20,4,1957,97,391,8.69
22,4,1919,87,383,8.18
42,8,197,4,39,5.74
24,4,1778,74,355,7.58
42,8,254,6,50,5.79
47,9,3402,72,680,8.68
26,5,580,22,116,5.85
44,8,2511,57,502,7.86
17,3,1219,71,243,7.29
25,5,948,37,189,6.49
30,6,2525,84,505,8.56
42,8,1365,32,273,6.87
28,5,2599,92,519,8.6
24,4,1149,47,229,6.52
42,8,799,19,159,6.34
18,3,1624,90,324,7.99
34,6,1831,53,366,7.26
18,3,1756,97,351,8.28
28,5,453,16,90,5.54
15,3,462,30,92,5.81
24,4,1894,78,378,7.76
37,7,3202,86,640,8.82
44,8,638,14,127,6.14
17,3,692,40,138,6.05
50,10,707,14,141,6.56
44,8,3454,78,690,8.71
46,9,3516,76,703,8.84
25,5,1069,42,213,6.69
12,2,398,33,79,5.45
24,4,1023,42,204,6.31
46,9,3277,71,655,8.64
16,3,1095,68,219,7.24
11,2,890,80,178,7.48
10,2,547,54,109,6.57
37,7,1735,46,347,7.23
45,9,1959,43,391,7.53
50,10,992,19,198,6.77
39,7,2402,61,480,7.81
48,9,4672,97,934,9.68
38,7,2553,67,510,8.04
16,3,1277,79,255,7.69
25,5,1489,59,297,7.37
17,3,1170,68,234,7.18
37,7,133,3,26,5.46
43,8,366,8,73,5.91
16,3,610,38,122,6.04
49,9,4519,92,903,9.48
49,9,4003,81,800,9.05
28,5,770,27,154,6.0
35,7,2177,62,435,7.88
21,4,1224,58,244,7.06
10,2,338,33,67,5.72
27,5,1664,61,332,7.38
50,10,2648,52,529,8.1
12,2,1008,84,201,7.5
15,3,736,49,147,6.56
23,4,959,41,191,6.3
40,8,1644,41,328,7.24
28,5,2228,79,445,8.07
50,10,4934,98,986,9.93
15,3,821,54,164,6.77
36,7,3467,96,693,9.23
31,6,1682,54,336,7.34
39,7,3842,98,768,9.28
25,5,2402,96,480,8.84
40,8,2008,50,401,7.6
29,5,1131,39,226,6.44
41,8,2135,52,427,7.67
30,6,2651,88,530,8.73
14,2,441,31,88,5.23
33,6,237,7,47,5.4
12,2,108,9,21,4.45
50,10,2241,44,448,7.78
16,3,420,26,84,5.56
19,3,1667,87,333,7.83
13,2,811,62,162,6.54
37,7,3183,86,636,8.81
26,5,2475,95,495,8.77
47,9,1313,27,262,6.89
10,2,265,26,53,5.45
13,2,481,37,96,5.53
22,4,1479,67,295,7.38
16,3,1303,81,260,7.76
34,6,1966,57,393,7.42
20,4,1217,60,243,7.21
24,4,782,32,156,5.91
34,6,3351,98,670,9.06
25,5,1567,62,313,7.49
25,5,1011,40,202,6.61
39,7,818,20,163,6.17
27,5,253,9,50,5.28
42,8,450,10,90,6.0
13,2,753,57,150,6.35
48,9,4619,96,923,9.64
28,5,515,18,103,5.63
14,2,1331,95,266,7.79
27,5,1716,63,343,7.46
10,2,436,43,87,6.13
10,2,654,65,130,7.0
42,8,1225,29,245,6.75
40,8,2286,57,457,7.88
16,3,481,30,96,5.71
36,7,2199,61,439,7.82
14,2,983,70,196,6.79
18,3,1012,56,202,6.63
28,5,671,23,134,5.84
12,2,749,62,149,6.62
13,2,545,41,109,5.72
11,2,752,68,150,6.98
35,7,2230,63,446,7.93
15,3,869,57,173,6.89
33,6,282,8,56,5.45
47,9,1047,22,209,6.68
50,10,3062,61,612,8.44
44,8,4319,98,863,9.5
46,9,2168,47,433,7.68
29,5,1777,61,355,7.33
31,6,1274,41,254,6.81
13,2,354,27,70,5.12
18,3,1422,79,284,7.54
50,10,3039,60,607,8.41
35,7,2808,80,561,8.6
23,4,2043,88,408,8.19
47,9,1149,24,229,6.76
39,7,2672,68,534,8.08
26,5,2589,99,517,8.93
50,10,2975,59,595,8.37
16,3,1180,73,236,7.45
33,6,1719,52,343,7.22
46,9,4243,92,848,9.48
25,5,597,23,119,5.93
26,5,2455,94,491,8.73
26,5,1433,55,286,7.16
50,10,3153,63,630,8.52
12,2,939,78,187,7.26
33,6,2903,87,580,8.64
48,9,4225,88,845,9.32
11,2,1023,93,204,7.97
38,7,3680,96,736,9.22
10,2,537,53,107,6.53
25,5,1257,50,251,7.0
13,2,561,43,112,5.78
31,6,2122,68,424,7.9
37,7,1105,29,221,6.55
20,4,906,45,181,6.6
30,6,473,15,94,5.8
15,3,929,61,185,7.05
49,9,4203,85,840,9.21
22,4,526,23,105,5.63
14,2,1371,97,274,7.89
42,8,3214,76,642,8.63
29,5,616,21,123,5.73
16,3,612,38,122,6.03
38,7,379,9,75,5.72
46,9,2073,45,414,7.59
43,8,1608,37,321,7.06
14,2,697,49,139,5.96
14,2,828,59,165,6.34
44,8,2938,66,587,8.23
20,4,252,12,50,5.28
20,4,1290,64,258,7.37
37,7,1363,36,272,6.82
15,3,532,35,106,6.0
19,3,1669,87,333,7.83
14,2,1091,77,218,7.09
14,2,380,27,76,5.07
24,4,368,15,73,5.22
37,7,441,11,88,5.83
31,6,2935,94,587,8.95
38,7,3649,96,729,9.2
44,8,2542,57,508,7.87
32,6,2145,67,429,7.84
25,5,1162,46,232,6.85
47,9,1743,37,348,7.27
31,6,2098,67,419,7.87
49,9,682,13,136,6.33
22,4,1683,76,336,7.74
19,3,354,18,70,5.05
21,4,857,40,171,6.36
14,2,1292,92,258,7.67
28,5,840,30,168,6.11
16,3,1112,69,222,7.28
40,8,3786,94,757,9.37
10,2,429,42,85,6.08
11,2,547,49,109,6.23
29,5,1386,47,277,6.78
48,9,3964,82,792,9.08
45,9,4266,94,853,9.58
10,2,267,26,53,5.44
43,8,1317,30,263,6.79
39,7,1739,44,347,7.12
40,8,1595,39,319,7.18
21,4,2038,97,407,8.62
45,9,3709,82,741,9.09
47,9,1206,25,241,6.81
22,4,1538,69,307,7.47
37,7,1394,37,278,6.86
49,9,3186,65,637,8.4
30,6,1100,36,220,6.65
37,7,3535,95,707,9.18
11,2,456,41,91,5.9
30,6,258,8,51,5.51
47,9,947,20,189,6.59
44,8,3743,85,748,8.98
19,3,368,19,73,5.09
41,8,183,4,36,5.73
49,9,3135,63,627,8.34
32,6,725,22,145,6.05
49,9,3481,71,696,8.64
11,2,1085,98,217,8.19
21,4,1194,56,238,7.0
46,9,2238,48,447,7.73
47,9,2772,58,554,8.13
14,2,1281,91,256,7.64
12,2,947,78,189,7.28
32,6,545,17,109,5.84
21,4,267,12,53,5.22
41,8,2889,70,577,8.4
19,3,972,51,194,6.38
46,9,3619,78,723,8.93
44,8,1828,41,365,7.23
18,3,1751,97,350,8.27
38,7,3415,89,683,8.94
43,8,1271,29,254,6.75
43,8,2473,57,494,7.87
35,7,2398,68,479,8.13
15,3,182,12,36,5.06
41,8,512,12,102,6.07
28,5,2367,84,473,8.27
27,5,1700,62,340,7.43
25,5,1325,53,265,7.12
40,8,1769,44,353,7.36
28,5,2392,85,478,8.31
25,5,2178,87,435,8.48
10,2,364,36,72,5.83
45,9,2640,58,528,8.13
24,4,825,34,165,5.99
17,3,1054,62,210,6.92
29,5,856,29,171,6.05
48,9,4339,90,867,9.4
50,10,2876,57,575,8.29
23,4,1988,86,397,8.1
34,6,702,20,140,5.93
35,7,955,27,191,6.49
38,7,1927,50,385,7.37
11,2,697,63,139,6.78
21,4,1734,82,346,8.03
13,2,1125,86,225,7.51
18,3,449,24,89,5.35
19,3,1576,82,315,7.64
26,5,996,38,199,6.49
12,2,282,23,56,5.06
32,6,1286,40,257,6.76
16,3,266,16,53,5.16
45,9,3698,82,739,9.08
31,6,2073,66,414,7.83
14,2,593,42,118,5.67
11,2,435,39,87,5.83
31,6,401,12,80,5.67
14,2,502,35,100,5.4
16,3,1188,74,237,7.47
21,4,819,39,163,6.29
47,9,1398,29,279,6.97
46,9,4145,90,829,9.4
28,5,1891,67,378,7.6
17,3,132,7,26,4.71
47,9,288,6,57,6.02
29,5,277,9,55,5.24
12,2,825,68,165,6.88
23,4,458,19,91,5.42
14,2,961,68,192,6.72
12,2,944,78,188,7.27
14,2,274,19,54,4.73
32,6,1266,39,253,6.72
21,4,413,19,82,5.5
45,9,3568,79,713,8.96
33,6,2735,82,547,8.44
35,7,542,15,108,6.0
42,8,1088,25,217,6.6
39,7,3272,83,654,8.69
50,10,540,10,108,6.42
23,4,2290,99,458,8.63
26,5,2136,82,427,8.25
15,3,995,66,199,7.25
12,2,844,70,168,6.94
33,6,2476,75,495,8.14
19,3,1227,64,245,6.91
28,5,2360,84,472,8.27
48,9,1480,30,296,7.01
35,7,2766,79,553,8.56
46,9,1067,23,213,6.72
44,8,400,9,80,5.94
39,7,2929,75,585,8.35
22,4,633,28,126,5.82
37,7,2580,69,516,8.15
26,5,1690,65,338,7.56
22,4,2012,91,402,8.35
29,5,1643,56,328,7.13
11,2,1043,94,208,8.03
27,5,2043,75,408,7.94
23,4,1267,55,253,6.86
27,5,575,21,115,5.78
13,2,1106,85,221,7.46
17,3,881,51,176,6.5
11,2,145,13,29,4.78
30,6,1257,41,251,6.85
31,6,1101,35,220,6.58
35,7,2014,57,402,7.69
17,3,849,49,169,6.41
34,6,2466,72,493,8.01
46,9,2282,49,456,7.77
43,8,4262,99,852,9.54
40,8,3251,81,650,8.84
29,5,2576,88,515,8.42
16,3,1314,82,262,7.79
36,7,904,25,180,6.38
12,2,931,77,186,7.24
39,7,2540,65,508,7.96
40,8,1056,26,211,6.65
41,8,2057,50,411,7.59
40,8,2116,52,423,7.7
44,8,2407,54,481,7.75
26,5,1782,68,356,7.69
19,3,385,20,77,5.14
28,5,1984,70,396,7.72
49,9,3461,70,692,8.61
28,5,1277,45,255,6.71
20,4,135,6,27,5.05
35,7,1373,39,274,6.96
47,9,1261,26,252,6.85
19,3,1003,52,200,6.43
23,4,1488,64,297,7.23
13,2,216,16,43,4.7
42,8,1776,42,355,7.27
36,7,2293,63,458,7.92
25,5,1352,54,270,7.16
42,8,3665,87,733,9.07
48,9,1199,24,239,6.77
21,4,1455,69,291,7.51
15,3,1484,98,296,8.53
18,3,618,34,123,5.74
24,4,739,30,147,5.83
37,7,554,14,110,5.94
18,3,127,7,25,4.64
30,6,2404,80,480,8.4
12,2,190,15,38,4.76
25,5,1898,75,379,8.02
43,8,4281,99,856,9.55
12,2,884,73,176,7.07
11,2,1002,91,200,7.9
30,6,2603,86,520,8.65
17,3,408,24,81,5.39
40,8,1440,36,288,7.04
41,8,3119,76,623,8.63
46,9,3527,76,705,8.85
31,6,1198,38,239,6.7
44,8,3926,89,785,9.14
11,2,251,22,50,5.15
28,5,2076,74,415,7.87
44,8,3974,90,794,9.18
18,3,445,24,89,5.36
47,9,2572,54,514,7.97
27,5,995,36,199,6.39
14,2,1076,76,215,7.04
11,2,694,63,138,6.77
21,4,1592,75,318,7.76
23,4,1806,78,361,7.79
19,3,666,35,133,5.74
44,8,3195,72,639,8.47
29,5,175,6,35,5.12
17,3,933,54,186,6.62
44,8,1028,23,205,6.5
28,5,1600,57,320,7.19
37,7,1035,27,207,6.47
25,5,995,39,199,6.58
35,7,2755,78,551,8.53
17,3,1355,79,271,7.62
30,6,2645,88,529,8.72
49,9,2699,55,539,8.0
49,9,3223,65,644,8.41
26,5,1104,42,220,6.65
31,6,2429,78,485,8.3
13,2,699,53,139,6.18
12,2,270,22,54,5.04
22,4,112,5,22,4.86
33,6,2291,69,458,7.91
17,3,1163,68,232,7.17
46,9,607,13,121,6.31
15,3,1056,70,211,7.41
39,7,662,16,132,6.01
43,8,1504,34,300,6.95
15,3,736,49,147,6.56
22,4,899,40,179,6.31
13,2,367,28,73,5.17
19,3,686,36,137,5.78
33,6,386,11,77,5.59
47,9,4253,90,850,9.4
42,8,2425,57,485,7.88
32,6,1283,40,256,6.75
20,4,1852,92,370,8.49
24,4,359,14,71,5.18
31,6,236,7,47,5.46
16,3,1381,86,276,7.96
20,4,432,21,86,5.64
19,3,984,51,196,6.39
44,8,1341,30,268,6.79
48,9,4433,92,886,9.48
33,6,2017,61,403,7.58
40,8,205,5,41,5.8
20,4,762,38,152,6.32
23,4,1587,69,317,7.42
28,5,2093,74,418,7.88
23,4,1338,58,267,6.98
30,6,1061,35,212,6.61
45,9,3151,70,630,8.6
25,5,1053,42,210,6.68
30,6,1297,43,259,6.92
33,6,2270,68,454,7.87
35,7,2473,70,494,8.21
20,4,762,38,152,6.32
19,3,1735,91,347,7.99
42,8,2903,69,580,8.35
20,4,122,6,24,5.01
26,5,1507,57,301,7.26
37,7,956,25,191,6.39
16,3,655,40,131,6.13
25,5,363,14,72,5.55
32,6,2122,66,424,7.8
49,9,408,8,81,6.11
37,7,1526,41,305,7.02
27,5,928,34,185,6.29
49,9,1751,35,350,7.21
47,9,1705,36,341,7.24
33,6,2125,64,425,7.71
18,3,1224,68,244,7.1
30,6,1566,52,313,7.28
41,8,1603,39,320,7.15
28,5,1740,62,348,7.39
21,4,1689,80,337,7.95
45,9,1213,26,242,6.85
41,8,1475,35,295,7.01
49,9,2499,51,499,7.83
35,7,2706,77,541,8.49
31,6,1270,40,254,6.79
26,5,472,18,94,5.68
22,4,282,12,56,5.18
33,6,381,11,76,5.58
22,4,1426,64,285,7.27
47,9,2258,48,451,7.71
33,6,811,24,162,6.11
38,7,3687,97,737,9.24
13,2,370,28,74,5.19
37,7,1343,36,268,6.81
50,10,4854,97,970,9.88
20,4,1891,94,378,8.57
46,9,2747,59,549,8.17
50,10,1563,31,312,7.24
29,5,2132,73,426,7.81
22,4,1052,47,210,6.59
28,5,2433,86,486,8.36
15,3,221,14,44,5.17
21,4,1558,74,311,7.7
44,8,393,8,78,5.9
20,4,935,46,187,6.65
30,6,456,15,91,5.8
38,7,3441,90,688,8.97
26,5,1900,73,380,7.88
41,8,2622,63,524,8.13
46,9,321,6,64,6.05
45,9,1496,33,299,7.12
49,9,168,3,33,5.89
37,7,800,21,160,6.22
20,4,1668,83,333,8.12
24,4,179,7,35,4.87
40,8,3460,86,692,9.05
35,7,3232,92,646,9.09
41,8,126,3,25,5.7
34,6,1944,57,388,7.4
46,9,4242,92,848,9.48
41,8,2555,62,511,8.08
42,8,666,15,133,6.2
47,9,1994,42,398,7.48
11,2,1041,94,208,8.03
49,9,3858,78,771,8.93
50,10,3920,78,784,9.13
20,4,819,40,163,6.41
23,4,1439,62,287,7.14
18,3,1587,88,317,7.91
45,9,4268,94,853,9.58
19,3,335,17,67,5.03
