commits,commits_per_month,changes,changes_per_commit,changes_per_month,grade
26,4,600,23,100,1.84
52,8,2023,38,337,4.76
42,7,2249,53,374,4.75
81,13,2761,34,460,6.95
33,5,1780,53,296,3.69
72,12,1722,23,287,5.25
21,3,1069,50,178,2.25
54,9,914,16,152,3.43
100,16,2699,26,449,7.61
7,1,2493,356,415,3.83
15,2,629,41,104,1.41
72,12,250,3,41,3.27
74,12,1686,22,281,5.24
13,2,2527,194,421,4.01
22,3,2799,127,466,4.63
56,9,1584,28,264,4.38
54,9,2809,52,468,5.98
31,5,1203,38,200,2.87
90,15,1201,13,200,5.28
30,5,1589,52,264,3.38
64,10,2442,38,407,5.81
42,7,2139,50,356,4.6
59,9,1299,22,216,4.05
82,13,2962,36,493,7.24
83,13,1413,17,235,5.18
89,14,1291,14,215,5.26
57,9,341,5,56,2.72
27,4,2525,93,420,4.47
71,11,949,13,158,4.07
15,2,2932,195,488,4.59
18,3,645,35,107,1.62
14,2,551,39,91,1.29
27,4,843,31,140,2.18
71,11,2869,40,478,6.65
78,13,2852,36,475,7.01
14,2,2598,185,433,4.12
5,0,1567,313,261,2.4
90,15,2196,24,366,6.62
34,5,2247,66,374,4.34
71,11,705,9,117,3.74
60,10,2619,43,436,5.97
81,13,387,4,64,3.76
46,7,2774,60,462,5.53
92,15,2106,22,351,6.54
61,10,673,11,112,3.37
35,5,227,6,37,1.63
40,6,1524,38,254,3.61
51,8,2544,49,424,5.44
82,13,328,4,54,3.7
4,0,1360,340,226,2.12
16,2,2239,139,373,3.65
99,16,1458,14,243,5.93
85,14,1742,20,290,5.78
41,6,1238,30,206,3.24
6,1,715,119,119,1.28
34,5,378,11,63,1.82
87,14,2331,26,388,6.61
60,10,2204,36,367,5.41
29,4,1896,65,316,3.65
91,15,2202,24,367,6.65
53,8,709,13,118,3.01
14,2,2768,197,461,4.35
100,16,541,5,90,4.72
68,11,2167,31,361,5.64
12,2,2407,200,401,3.83
51,8,544,10,90,2.75
99,16,1245,12,207,5.65
65,10,983,15,163,3.87
81,13,1435,17,239,5.17
48,8,2995,62,499,5.99
9,1,1953,217,325,3.05
84,14,154,1,25,3.63
79,13,2100,26,350,6.02
25,4,790,31,131,2.07
59,9,2010,34,335,5.01
87,14,2597,29,432,6.97
26,4,1156,44,192,2.59
10,1,440,44,73,0.94
33,5,254,7,42,1.63
71,11,2684,37,447,6.4
81,13,2456,30,409,6.54
10,1,1038,103,173,1.78
69,11,938,13,156,4.01
63,10,1644,26,274,4.72
44,7,325,7,54,2.19
52,8,2897,55,482,5.94
63,10,2726,43,454,6.17
73,12,1392,19,232,4.83
21,3,2418,115,403,4.1
85,14,2702,31,450,7.07
84,14,1861,22,310,5.93
39,6,1188,30,198,3.13
89,14,545,6,90,4.26
63,10,1256,19,209,4.2
99,16,746,7,124,4.98
9,1,615,68,102,1.17
76,12,2533,33,422,6.42
11,1,1250,113,208,2.09
26,4,1994,76,332,3.73
87,14,902,10,150,4.7
27,4,1169,43,194,2.62
1,0,2250,2250,375,4.54
18,3,1271,70,211,2.47
26,4,2574,99,429,4.52
22,3,311,14,51,1.24
21,3,1110,52,185,2.31
96,16,881,9,146,5.1
10,1,1121,112,186,1.89
70,11,2662,38,443,6.35
19,3,437,23,72,1.35
89,14,2889,32,481,7.4
1,0,1180,1180,196,2.39
77,12,969,12,161,4.34
52,8,1707,32,284,4.34
65,10,1372,21,228,4.39
70,11,1176,16,196,4.35
97,16,2802,28,467,7.69
22,3,2692,122,448,4.48
44,7,2946,66,491,5.73
64,10,2956,46,492,6.5
35,5,1108,31,184,2.82
72,12,784,10,130,3.99
42,7,2861,68,476,5.57
94,15,484,5,80,4.4
64,10,1901,29,316,5.08
11,1,1362,123,227,2.24
61,10,576,9,96,3.24
64,10,739,11,123,3.52
73,12,2660,36,443,6.53
94,15,2478,26,413,7.08
97,16,1002,10,167,5.28
25,4,2657,106,442,4.61
46,7,2447,53,407,5.09
62,10,1251,20,208,4.17
92,15,2992,32,498,7.72
54,9,2089,38,348,5.02
29,4,723,24,120,2.06
46,7,1633,35,272,4.0
88,14,2098,23,349,6.32
95,15,2806,29,467,7.53
69,11,1164,16,194,4.32
55,9,299,5,49,2.62
93,15,2891,31,481,7.61
85,14,719,8,119,4.41
8,1,1161,145,193,1.93
5,0,1588,317,264,2.43
36,6,640,17,106,2.33
36,6,829,23,138,2.59
98,16,155,1,25,4.16
75,12,174,2,29,3.23
81,13,1684,20,280,5.5
72,12,2385,33,397,6.14
37,6,1435,38,239,3.43
87,14,430,4,71,4.06
64,10,1627,25,271,4.72
1,0,1501,1501,250,3.03
15,2,2304,153,384,3.73
26,4,2827,108,471,4.86
71,11,2530,35,421,6.19
31,5,2048,66,341,4.02
48,8,2795,58,465,5.72
37,6,2865,77,477,5.36
37,6,2165,58,360,4.41
15,2,2040,136,340,3.36
84,14,440,5,73,4.02
43,7,2437,56,406,5.02
64,10,1077,16,179,3.97
17,2,1661,97,276,2.87
72,12,1485,20,247,4.93
31,5,761,24,126,2.27
98,16,2039,20,339,6.69
64,10,1908,29,318,5.09
2,0,1549,774,258,2.63
91,15,941,10,156,4.95
8,1,407,50,67,0.86
95,15,2782,29,463,7.5
80,13,1416,17,236,5.12
57,9,2086,36,347,5.07
91,15,1600,17,266,5.84
22,3,2677,121,446,4.47
82,13,2196,26,366,6.21
90,15,1129,12,188,5.19
79,13,113,1,18,3.35
33,5,1408,42,234,3.19
14,2,919,65,153,1.8
95,15,2815,29,469,7.55
75,12,1564,20,260,5.1
3,0,1248,416,208,2.0
20,3,1461,73,243,2.77
86,14,2483,28,413,6.8
26,4,2506,96,417,4.42
19,3,2623,138,437,4.34
67,11,124,1,20,2.88
46,7,2267,49,377,4.85
28,4,2878,102,479,4.96
59,9,1864,31,310,4.81
23,3,2083,90,347,3.67
64,10,2307,36,384,5.63
46,7,398,8,66,2.33
31,5,116,3,19,1.4
62,10,1234,19,205,4.15
42,7,2717,64,452,5.38
8,1,1787,223,297,2.81
44,7,1134,25,189,3.28
77,12,1544,20,257,5.11
80,13,1784,22,297,5.62
4,0,104,26,17,0.23
79,13,1552,19,258,5.28
36,6,569,15,94,2.24
97,16,1851,19,308,6.42
76,12,874,11,145,4.19
10,1,708,70,118,1.32
78,13,2927,37,487,7.11
5,0,1180,236,196,1.83
52,8,121,2,20,2.2
61,10,1974,32,329,5.12
28,4,1026,36,171,2.45
60,10,630,10,105,3.3
39,6,398,10,66,2.07
16,2,2037,127,339,3.37
15,2,1757,117,292,2.97
64,10,350,5,58,3.0
58,9,2362,40,393,5.46
75,12,1888,25,314,5.53
57,9,1104,19,184,3.75
91,15,2045,22,340,6.43
74,12,2879,38,479,6.84
84,14,719,8,119,4.39
100,16,778,7,129,5.04
49,8,338,6,56,2.43
50,8,618,12,103,2.83
4,0,2164,541,360,3.33
68,11,1913,28,318,5.3
53,8,1621,30,270,4.24
24,4,2428,101,404,4.28
54,9,281,5,46,2.58
27,4,1561,57,260,3.16
69,11,1344,19,224,4.56
13,2,1424,109,237,2.48
51,8,522,10,87,2.72
27,4,210,7,35,1.32
41,6,2129,51,354,4.44
29,4,255,8,42,1.42
73,12,2267,31,377,6.0
31,5,985,31,164,2.58
52,8,2122,40,353,4.89
98,16,953,9,158,5.23
49,8,2086,42,347,4.79
56,9,1734,30,289,4.58
35,5,2611,74,435,4.86
87,14,2251,25,375,6.51
64,10,1881,29,313,5.06
25,4,2395,95,399,4.26
82,13,1475,17,245,5.24
2,0,2862,1431,477,4.82
11,1,105,9,17,0.49
54,9,183,3,30,2.45
76,12,2005,26,334,5.71
78,13,353,4,58,3.66
12,2,264,22,44,0.86
10,1,2884,288,480,4.36
65,10,1313,20,218,4.31
94,15,2086,22,347,6.55
63,10,1428,22,238,4.43
17,2,1693,99,282,2.91
6,1,2948,491,491,4.5
55,9,582,10,97,3.01
66,11,158,2,26,2.91
5,0,379,75,63,0.66
4,0,2591,647,431,3.97
49,8,1779,36,296,4.37
44,7,2301,52,383,4.86
87,14,1287,14,214,5.21
68,11,1556,22,259,4.82
56,9,1517,27,252,4.28
54,9,2473,45,412,5.53
9,1,1177,130,196,1.96
23,3,1335,58,222,2.65
38,6,2203,57,367,4.49
33,5,2576,78,429,4.77
31,5,2353,75,392,4.43
18,3,1544,85,257,2.85
43,7,2156,50,359,4.64
65,10,1560,24,260,4.65
8,1,193,24,32,0.56
2,0,1406,703,234,2.39
92,15,239,2,39,4.03
26,4,1140,43,190,2.57
7,1,2083,297,347,3.24
43,7,202,4,33,2.0
99,16,522,5,87,4.68
41,6,809,19,134,2.66
36,6,1575,43,262,3.6
32,5,2688,84,448,4.91
80,13,1474,18,245,5.2
34,5,790,23,131,2.37
94,15,1743,18,290,6.09
93,15,1876,20,312,6.25
26,4,1487,57,247,3.04
80,13,210,2,35,3.51
7,1,2108,301,351,3.28
94,15,983,10,163,5.07
53,8,1426,26,237,3.98
70,11,2183,31,363,5.7
51,8,2388,46,398,5.23
21,3,1279,60,213,2.54
7,1,1249,178,208,2.05
31,5,2528,81,421,4.67
93,15,1974,21,329,6.38
95,15,2704,28,450,7.4
22,3,1665,75,277,3.08
32,5,1038,32,173,2.67
19,3,1032,54,172,2.17
51,8,1802,35,300,4.44
56,9,1224,21,204,3.89
2,0,2551,1275,425,4.3
85,14,588,6,98,4.24
95,15,1924,20,320,6.35
70,11,1429,20,238,4.69
21,3,1872,89,312,3.35
69,11,783,11,130,3.8
11,1,1569,142,261,2.53
7,1,2034,290,339,3.17
14,2,263,18,43,0.89
40,6,1312,32,218,3.32
44,7,1391,31,231,3.63
45,7,1516,33,252,3.82
22,3,487,22,81,1.48
51,8,2320,45,386,5.14
82,13,512,6,85,3.95
34,5,2034,59,339,4.06
35,5,2312,66,385,4.45
80,13,1211,15,201,4.85
98,16,2294,23,382,7.03
84,14,2256,26,376,6.46
26,4,1791,68,298,3.45
81,13,2913,35,485,7.15
60,10,971,16,161,3.75
38,6,1636,43,272,3.72
51,8,542,10,90,2.75
98,16,2619,26,436,7.47
65,10,2198,33,366,5.5
66,11,2307,34,384,5.79
45,7,1266,28,211,3.48
92,15,2834,30,472,7.51
67,11,1354,20,225,4.53
96,16,2385,24,397,7.11
62,10,975,15,162,3.8
19,3,1543,81,257,2.87
68,11,1775,26,295,5.12
5,0,833,166,138,1.32
78,13,935,11,155,4.44
100,16,1951,19,325,6.61
88,14,1152,13,192,5.05
13,2,838,64,139,1.67
8,1,2796,349,466,4.25
16,2,2623,163,437,4.18
39,6,1583,40,263,3.66
10,1,2573,257,428,3.93
64,10,1637,25,272,4.73
22,3,2315,105,385,3.97
69,11,869,12,144,3.92
8,1,2212,276,368,3.42
94,15,470,5,78,4.38
12,2,790,65,131,1.58
9,1,1536,170,256,2.47
88,14,1436,16,239,5.43
96,16,1218,12,203,5.55
53,8,512,9,85,2.75
1,0,621,621,103,1.26
84,14,1389,16,231,5.29
68,11,979,14,163,4.05
51,8,799,15,133,3.09
44,7,1864,42,310,4.27
91,15,1672,18,278,5.93
21,3,860,40,143,1.97
71,11,1174,16,195,4.37
38,6,1673,44,278,3.77
31,5,1300,41,216,3.0
96,16,2970,30,495,7.9
13,2,2283,175,380,3.67
29,4,1481,51,246,3.09
27,4,970,35,161,2.35
77,12,490,6,81,3.69
95,15,2480,26,413,7.1
13,2,721,55,120,1.51
24,4,110,4,18,1.13
83,13,772,9,128,4.32
18,3,2026,112,337,3.51
30,5,2377,79,396,4.45
43,7,1790,41,298,4.15
47,7,2332,49,388,4.95
55,9,1187,21,197,3.82
1,0,560,560,93,1.14
12,2,856,71,142,1.68
45,7,1475,32,245,3.76
41,6,1511,36,251,3.61
94,15,1058,11,176,5.17
65,10,1861,28,310,5.05
42,7,1515,36,252,3.76
69,11,1681,24,280,5.01
75,12,2081,27,346,5.79
75,12,1386,18,231,4.86
99,16,275,2,45,4.34
4,0,2529,632,421,3.88
36,6,2920,81,486,5.42
40,6,480,12,80,2.2
34,5,2794,82,465,5.08
30,5,2406,80,401,4.49
16,2,633,39,105,1.44
61,10,2361,38,393,5.64
41,6,873,21,145,2.75
29,4,700,24,116,2.03
93,15,1390,14,231,5.6
12,2,1537,128,256,2.62
83,13,714,8,119,4.24
65,10,2280,35,380,5.61
14,2,2806,200,467,4.4
82,13,257,3,42,3.61
36,6,2022,56,337,4.2
65,10,737,11,122,3.54
57,9,2196,38,366,5.22
89,14,2483,27,413,6.86
85,14,344,4,57,3.91
67,11,2939,43,489,6.66
14,2,2566,183,427,4.07
90,15,1851,20,308,6.15
79,13,1041,13,173,4.6
97,16,1044,10,174,5.34
19,3,1970,103,328,3.45
30,5,1610,53,268,3.41
67,11,965,14,160,4.01
38,6,2664,70,444,5.11
75,12,984,13,164,4.32
6,1,837,139,139,1.45
9,1,1110,123,185,1.87
78,13,2277,29,379,6.24
50,8,2546,50,424,5.43
43,7,1263,29,210,3.44
36,6,2185,60,364,4.42
98,16,683,6,113,4.87
21,3,2802,133,467,4.62
38,6,2797,73,466,5.29
100,16,793,7,132,5.06
75,12,1437,19,239,4.93
62,10,278,4,46,2.86
16,2,1685,105,280,2.88
42,7,1857,44,309,4.22
13,2,2056,158,342,3.36
61,10,2613,42,435,5.98
94,15,303,3,50,4.16
66,11,1610,24,268,4.86
98,16,660,6,110,4.84
83,13,1948,23,324,5.9
53,8,1526,28,254,4.11
43,7,1580,36,263,3.86
13,2,305,23,50,0.93
37,6,642,17,107,2.36
2,0,2703,1351,450,4.55
47,7,1055,22,175,3.23
40,6,954,23,159,2.84
87,14,104,1,17,3.63
71,11,1625,22,270,4.97
11,1,2016,183,336,3.16
85,14,2812,33,468,7.22
41,6,1106,26,184,3.06
42,7,648,15,108,2.59
1,0,1757,1757,292,3.54
9,1,784,87,130,1.41
13,2,528,40,88,1.24
26,4,2380,91,396,4.25
15,2,143,9,23,0.74
66,11,118,1,19,2.85
74,12,2682,36,447,6.58
56,9,2767,49,461,5.97
27,4,1773,65,295,3.45
100,16,1241,12,206,5.66
82,13,1586,19,264,5.39
17,2,272,16,45,0.96
60,10,2877,47,479,6.32
20,3,2467,123,411,4.15
72,12,2185,30,364,5.87
17,2,1734,102,289,2.97
98,16,883,9,147,5.14
94,15,306,3,51,4.17
78,13,2204,28,367,6.14
70,11,2310,33,385,5.88
94,15,649,6,108,4.62
83,13,854,10,142,4.43
45,7,363,8,60,2.26
23,3,706,30,117,1.79
1,0,2421,2421,403,4.88
57,9,1414,24,235,4.16
21,3,2034,96,339,3.57
45,7,2638,58,439,5.33
96,16,455,4,75,4.53
59,9,245,4,40,2.63
50,8,1829,36,304,4.46
38,6,1279,33,213,3.24
35,5,1140,32,190,2.87
59,9,650,11,108,3.18
83,13,1769,21,294,5.65
16,2,2161,135,360,3.54
34,5,986,29,164,2.64
30,5,290,9,48,1.62
98,16,2751,28,458,7.64
46,7,834,18,139,2.92
33,5,529,16,88,2.0
25,4,2487,99,414,4.38
83,13,522,6,87,3.99
80,13,1645,20,274,5.43
69,11,2950,42,491,6.71
47,7,836,17,139,2.94
38,6,507,13,84,2.19
79,13,2089,26,348,6.01
1,0,975,975,162,1.97
52,8,2179,41,363,4.97
54,9,2046,37,341,4.96
22,3,202,9,33,1.09
83,13,1419,17,236,5.19
33,5,2083,63,347,4.1
3,0,1772,590,295,2.82
31,5,2852,92,475,5.11
47,7,1202,25,200,3.43
53,8,1904,35,317,4.62
10,1,1204,120,200,2.01
50,8,1283,25,213,3.72
81,13,431,5,71,3.82
33,5,2310,70,385,4.41
66,11,1157,17,192,4.25
62,10,304,4,50,2.9
27,4,2600,96,433,4.57
21,3,400,19,66,1.34
22,3,1063,48,177,2.26
26,4,2166,83,361,3.96
34,5,1151,33,191,2.86
68,11,2864,42,477,6.58
89,14,2177,24,362,6.45
13,2,2267,174,377,3.65
49,8,1818,37,303,4.43
93,15,1041,11,173,5.13
34,5,1157,34,192,2.87
80,13,792,9,132,4.29
59,9,1042,17,173,3.7
67,11,1099,16,183,4.19
77,12,1049,13,174,4.44
21,3,1317,62,219,2.59
78,13,165,2,27,3.4
89,14,525,5,87,4.23
46,7,722,15,120,2.77
9,1,2294,254,382,3.53
76,12,1747,22,291,5.36
89,14,2200,24,366,6.48
37,6,2734,73,455,5.18
53,8,1540,29,256,4.13
81,13,253,3,42,3.58
86,14,1529,17,254,5.52
21,3,1257,59,209,2.51
53,8,2396,45,399,5.28
16,2,1126,70,187,2.12
18,3,2025,112,337,3.51
72,12,985,13,164,4.26
63,10,1048,16,174,3.92
19,3,336,17,56,1.21
67,11,1409,21,234,4.6
66,11,1200,18,200,4.31
14,2,701,50,116,1.5
13,2,1182,90,197,2.15
18,3,310,17,51,1.16
65,10,2682,41,447,6.15
10,1,2199,219,366,3.4
36,6,1501,41,250,3.5
9,1,532,59,88,1.05
30,5,1445,48,240,3.18
30,5,2717,90,452,4.9
38,6,2779,73,463,5.26
5,0,2305,461,384,3.48
26,4,1446,55,241,2.99
50,8,2654,53,442,5.57
27,4,2564,94,427,4.52
11,1,545,49,90,1.1
49,8,2689,54,448,5.6
96,16,941,9,156,5.18
98,16,2326,23,387,7.07
79,13,2944,37,490,7.15
45,7,1302,28,217,3.53
31,5,2097,67,349,4.08
53,8,541,10,90,2.79
40,6,1341,33,223,3.36
93,15,1159,12,193,5.29
6,1,2312,385,385,3.59
91,15,209,2,34,3.97
39,6,208,5,34,1.81
53,8,599,11,99,2.86
17,2,2524,148,420,4.05
89,14,1192,13,198,5.13
5,0,605,121,100,0.98
48,8,2930,61,488,5.91
1,0,1749,1749,291,3.53
73,12,1775,24,295,5.34
38,6,2244,59,374,4.54
10,1,2977,297,496,4.49
61,10,504,8,84,3.15
28,4,654,23,109,1.95
66,11,1982,30,330,5.36
67,11,1378,20,229,4.56
20,3,1283,64,213,2.53
50,8,2548,50,424,5.43
31,5,594,19,99,2.05
6,1,2847,474,474,4.36
53,8,2770,52,461,5.79
65,10,2521,38,420,5.94
97,16,2936,30,489,7.87
99,16,2817,28,469,7.75
27,4,1826,67,304,3.52
78,13,2828,36,471,6.98
85,14,2229,26,371,6.44
5,0,211,42,35,0.41
36,6,2481,68,413,4.82
19,3,2482,130,413,4.15
52,8,2440,46,406,5.32
42,7,1657,39,276,3.95
100,16,553,5,92,4.74
55,9,2059,37,343,4.99
56,9,2635,47,439,5.79
53,8,1777,33,296,4.45
12,2,645,53,107,1.38
68,11,1316,19,219,4.5
54,9,830,15,138,3.32
48,8,631,13,105,2.81
2,0,477,238,79,0.83
42,7,1362,32,227,3.55
7,1,1989,284,331,3.11
75,12,1888,25,314,5.53
8,1,1656,207,276,2.63
82,13,1380,16,230,5.12
67,11,146,2,24,2.91
75,12,2535,33,422,6.4
82,13,1178,14,196,4.84
97,16,763,7,127,4.96
89,14,1103,12,183,5.01
96,16,785,8,130,4.97
55,9,2187,39,364,5.17
49,8,756,15,126,3.0
37,6,1585,42,264,3.63
51,8,2229,43,371,5.02
100,16,1851,18,308,6.48
94,15,2407,25,401,6.98
90,15,777,8,129,4.71
98,16,1804,18,300,6.37
94,15,126,1,21,3.92
25,4,2337,93,389,4.18
33,5,214,6,35,1.57
12,2,1811,150,301,3.0
60,10,1505,25,250,4.47
17,2,1034,60,172,2.01
81,13,1043,12,173,4.64
41,6,2668,65,444,5.17
49,8,1586,32,264,4.11
26,4,2114,81,352,3.89
41,6,2327,56,387,4.71
17,2,828,48,138,1.73
36,6,2354,65,392,4.65
63,10,2178,34,363,5.44
46,7,1389,30,231,3.67
83,13,2855,34,475,7.11
90,15,1580,17,263,5.79
49,8,481,9,80,2.63
15,2,331,22,55,1.01
38,6,2392,62,398,4.74
39,6,238,6,39,1.85
42,7,2578,61,429,5.19
60,10,1824,30,304,4.9
99,16,452,4,75,4.58
51,8,2000,39,333,4.71
94,15,1082,11,180,5.2
72,12,1500,20,250,4.95
35,5,601,17,100,2.14
75,12,296,3,49,3.4
66,11,1353,20,225,4.51
85,14,2336,27,389,6.58
79,13,199,2,33,3.47
99,16,736,7,122,4.96
90,15,208,2,34,3.95
36,6,1530,42,255,3.54
85,14,818,9,136,4.55
16,2,877,54,146,1.78
27,4,918,34,153,2.29
34,5,2228,65,371,4.32
90,15,892,9,148,4.87
48,8,2485,51,414,5.31
97,16,1722,17,287,6.25
40,6,759,18,126,2.57
54,9,2989,55,498,6.23
50,8,1772,35,295,4.38
41,6,330,8,55,2.02
29,4,430,14,71,1.66
84,14,1748,20,291,5.77
89,14,879,9,146,4.71
85,14,2774,32,462,7.17
94,15,358,3,59,4.23
31,5,1784,57,297,3.66
82,13,1651,20,275,5.48
83,13,1394,16,232,5.15
43,7,779,18,129,2.78
35,5,2228,63,371,4.34
51,8,1890,37,315,4.56
86,14,408,4,68,4.02
38,6,1934,50,322,4.12
65,10,615,9,102,3.37
100,16,2985,29,497,8.0
63,10,2369,37,394,5.69
29,4,450,15,75,1.69
42,7,1464,34,244,3.69
81,13,1101,13,183,4.72
99,16,1998,20,333,6.66
79,13,1970,24,328,5.85
63,10,1533,24,255,4.57
33,5,614,18,102,2.11
35,5,1299,37,216,3.08
17,2,1210,71,201,2.25
54,9,2651,49,441,5.77
47,7,2570,54,428,5.28
13,2,1656,127,276,2.8
74,12,1789,24,298,5.38
42,7,510,12,85,2.4
76,12,2706,35,451,6.65
72,12,2540,35,423,6.35
58,9,1588,27,264,4.42
49,8,2868,58,478,5.84
66,11,1282,19,213,4.41
41,6,1662,40,277,3.81
98,16,515,5,85,4.65
33,5,1198,36,199,2.9
59,9,1471,24,245,4.28
47,7,2347,49,391,4.98
88,14,1113,12,185,5.0
42,7,1549,36,258,3.8
76,12,2468,32,411,6.33
89,14,977,10,162,4.84
17,2,1703,100,283,2.92
4,0,1343,335,223,2.09
20,3,1972,98,328,3.47
32,5,1594,49,265,3.42
39,6,1245,31,207,3.21
88,14,2939,33,489,7.45
84,14,366,4,61,3.92
53,8,2038,38,339,4.8
55,9,2800,50,466,5.99
60,10,417,6,69,3.01
44,7,2186,49,364,4.7
3,0,2163,721,360,3.43
17,2,1314,77,219,2.39
71,11,1311,18,218,4.55
54,9,702,13,117,3.15
78,13,2874,36,479,7.04
50,8,402,8,67,2.54
95,15,1399,14,233,5.65
89,14,1969,22,328,6.17
42,7,746,17,124,2.72
55,9,1231,22,205,3.88
81,13,464,5,77,3.87
24,4,522,21,87,1.69
43,7,2763,64,460,5.46
43,7,2631,61,438,5.28
72,12,1631,22,271,5.13
68,11,2160,31,360,5.64
3,0,268,89,44,0.47
1,0,2143,2143,357,4.32
30,5,1981,66,330,3.91
62,10,884,14,147,3.68
6,1,664,110,110,1.2
32,5,2635,82,439,4.83
18,3,1674,93,279,3.03
100,16,567,5,94,4.76
44,7,1368,31,228,3.6
87,14,1551,17,258,5.57
26,4,2634,101,439,4.6
81,13,1458,18,243,5.2
35,5,452,12,75,1.93
35,5,365,10,60,1.82
99,16,1673,16,278,6.22
47,7,2732,58,455,5.5
80,13,1473,18,245,5.2
88,14,1558,17,259,5.6
1,0,2405,2405,400,4.84
14,2,1588,113,264,2.72
60,10,826,13,137,3.56
66,11,1709,25,284,4.99
83,13,2998,36,499,7.3
92,15,819,8,136,4.81
81,13,2933,36,488,7.18
88,14,2324,26,387,6.62
81,13,814,10,135,4.33
89,14,847,9,141,4.66
16,2,735,45,122,1.58
89,14,1746,19,291,5.87
83,13,1921,23,320,5.86
15,2,1652,110,275,2.83
63,10,2425,38,404,5.77
64,10,941,14,156,3.79
78,13,2206,28,367,6.14
41,6,1819,44,303,4.02
36,6,2905,80,484,5.4
98,16,1329,13,221,5.74
83,13,426,5,71,3.86
36,6,1239,34,206,3.14
16,2,2364,147,394,3.82
73,12,2507,34,417,6.32
91,15,1683,18,280,5.95
26,4,1361,52,226,2.87
48,8,440,9,73,2.55
72,12,2341,32,390,6.08
66,11,2664,40,444,6.27
29,4,1584,54,264,3.23
6,1,982,163,163,1.66
93,15,1444,15,240,5.67
1,0,2540,2540,423,5.12
71,11,2430,34,405,6.06
50,8,1629,32,271,4.19
66,11,1909,28,318,5.26
35,5,1119,31,186,2.84
4,0,1517,379,252,2.35
70,11,1281,18,213,4.49
88,14,1473,16,245,5.48
63,10,2497,39,416,5.86
7,1,1561,223,260,2.5
33,5,1781,53,296,3.69
60,10,2690,44,448,6.06
99,16,1581,15,263,6.1
97,16,338,3,56,4.39
60,10,575,9,95,3.22
50,8,124,2,20,2.16
46,7,829,18,138,2.91
50,8,428,8,71,2.57
93,15,600,6,100,4.54
47,7,1417,30,236,3.72
71,11,1413,19,235,4.69
16,2,1809,113,301,3.06
77,12,1502,19,250,5.05
3,0,417,139,69,0.71
31,5,1396,45,232,3.13
86,14,1967,22,327,6.1
66,11,1805,27,300,5.12
76,12,2683,35,447,6.62
91,15,481,5,80,4.34
96,16,671,6,111,4.82
38,6,2708,71,451,5.17
58,9,1315,22,219,4.05
52,8,2055,39,342,4.8
78,13,1753,22,292,5.54
47,7,339,7,56,2.27
96,16,886,9,147,5.1
22,3,1526,69,254,2.89
69,11,1391,20,231,4.62
55,9,1087,19,181,3.69
97,16,2823,29,470,7.72
72,12,2107,29,351,5.77
33,5,2630,79,438,4.84
26,4,686,26,114,1.95
55,9,137,2,22,2.41
62,10,902,14,150,3.7
6,1,2717,452,452,4.17
18,3,1853,102,308,3.27
43,7,1834,42,305,4.21
44,7,422,9,70,2.32
31,5,2932,94,488,5.21
2,0,2313,1156,385,3.9
94,15,730,7,121,4.73
80,13,404,5,67,3.77
5,0,1559,311,259,2.38
66,11,2625,39,437,6.22
13,2,1228,94,204,2.21
48,8,1332,27,222,3.75
1,0,2441,2441,406,4.92
66,11,2109,31,351,5.53
9,1,131,14,21,0.49
36,6,2555,70,425,4.92
24,4,2501,104,416,4.38
20,3,332,16,55,1.23
97,16,1188,12,198,5.53
41,6,711,17,118,2.53
50,8,2072,41,345,4.79
53,8,1922,36,320,4.65
69,11,1276,18,212,4.47
69,11,860,12,143,3.91
25,4,2417,96,402,4.28
61,10,327,5,54,2.91
8,1,1998,249,333,3.12
93,15,1487,15,247,5.72
21,3,142,6,23,0.99
23,3,2088,90,348,3.68
80,13,2238,27,373,6.23
62,10,2044,32,340,5.23
53,8,2808,52,468,5.84
39,6,920,23,153,2.77
63,10,715,11,119,3.47
49,8,629,12,104,2.82
9,1,2039,226,339,3.17
66,11,774,11,129,3.73
62,10,695,11,115,3.42
85,14,2896,34,482,7.33
45,7,314,6,52,2.2
55,9,2657,48,442,5.8
22,3,151,6,25,1.02
20,3,2531,126,421,4.23
87,14,1574,18,262,5.6
100,16,2350,23,391,7.15
68,11,1687,24,281,5.0
67,11,1319,19,219,4.48
48,8,1241,25,206,3.63
91,15,2565,28,427,7.13
29,4,1617,55,269,3.27
20,3,2810,140,468,4.61
51,8,2829,55,471,5.83
59,9,2099,35,349,5.12
73,12,2046,28,341,5.71
88,14,1649,18,274,5.72
35,5,2419,69,403,4.6
62,10,636,10,106,3.34
34,5,912,26,152,2.54
4,0,1750,437,291,2.7
52,8,2875,55,479,5.91
24,4,1003,41,167,2.34
41,6,1484,36,247,3.57
76,12,836,11,139,4.14
75,12,2385,31,397,6.2
100,16,1434,14,239,5.92
86,14,1010,11,168,4.82
92,15,1139,12,189,5.24
23,3,524,22,87,1.55
82,13,2733,33,455,6.93
96,16,2364,24,394,7.09
65,10,383,5,63,3.06
80,13,2444,30,407,6.5
19,3,1267,66,211,2.49
22,3,305,13,50,1.23
50,8,1333,26,222,3.79
46,7,2780,60,463,5.54
89,14,2834,31,472,7.33
91,15,868,9,144,4.86
93,15,2927,31,487,7.66
17,2,2203,129,367,3.61
18,3,1004,55,167,2.11
83,13,848,10,141,4.42
56,9,810,14,135,3.33
94,15,1630,17,271,5.94
27,4,2444,90,407,4.36
46,7,775,16,129,2.84
